tr_build_id,gh_project_name,gh_is_pr,gh_lang,git_branch,gh_num_commits_in_push,git_prev_commit_resolution_status,gh_first_commit_created_at,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_log_lan,tr_log_status,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_testduration,build_successful
10429977,224,0,0,95,0.0,0,1377038620.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0001033965775732,0.0626147060140097,8.277362595780914e-06,5.564781118609321e-05,1,1377038642.0,1377038702.0,1,0.0010423859642949,3,3,1,0,3,1,1,0.0,4.088586030664395e-06,0.0,1.9630873756413592e-08,True
7290248,224,0,0,741,0.0,0,1368922881.0,0.0,0.0004624735729386,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0034637853487049,0.0615426818280422,8.421528796214639e-06,3.931737841606234e-05,1,1368922894.0,1368931032.0,1,0.0011875283137537,3,3,1,0,3,1,1,0.0,4.088586030664395e-06,0.0,3.2123247965040425e-08,True
8159750,224,1,0,93,0.0526315789473684,0,1371474345.0,0.0,6.60676532769556e-05,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0019128366851057,0.0615943318155888,8.414467835997208e-06,5.656955484923429e-05,1,1371482404.0,1371474415.0,1,0.0014206357234906,3,3,1,0,3,1,1,0.0,4.088586030664395e-06,0.0,3.9261747512827184e-08,True
3758234,293,0,0,612,0.0,0,1356010517.0,0.0,0.0,0.0055784179240969,0.0,0.0,0.0019230769230769,0.0,0.0241545893719806,0.0,0.0,5.1698288786641165e-05,0.0044545244815202,0.0067370237621133,0.004750483415142,1,1356010523.0,1356010853.0,1,0.0005937641568768,3,3,2,0,3,1,1,0.0,1.362862010221465e-06,0.0,0.0,True
33758045,306,0,2,590,0.1052631578947368,1,1397180810.0,0.0,6.60676532769556e-05,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0048780487804878,0.0,0.0080132347619293,0.0008103309157313,0.0060172827218024,0.001222280426052,1,1409191399.0,1409191457.0,1,0.0018692575309087,3,4,1,4,4,1,1,0.0,1.2265758091993184e-05,0.0,3.554972774797807e-06,True
37793486,436,0,2,612,0.0526315789473684,0,1412791408.0,0.0,0.0004294397463002,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.0052732254562373,0.0011741763835596,0.0368305668650172,0.0109720435138612,1,1413176715.0,1413176741.0,1,0.0538522099022268,48,4,0,4,0,1,1,0.0,0.004542542750629,0.0028098953187859,0.0003088939891504,True
37938781,436,1,2,612,1.0,0,1413294284.0,0.0,0.0003303382663847,0.000182898948331,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.0176808147650312,0.0011753241610607,0.0367948437157785,0.0109614013766024,0,1419263225.0,1413294845.0,1,0.087806723169557,48,4,1,4,4,1,1,0.0,0.001396933560477,0.00032981530343,2.6821127425921807e-05,True
38237271,436,1,2,612,0.3157894736842105,0,1413244346.0,0.0,0.0005615750528541,0.0048468221307727,0.0048309178743961,0.0,0.0096153846153846,0.0,0.0,0.0048780487804878,0.0035714285714285,0.0034120870599183,0.0011799152710648,0.0368708119058749,0.0109462002599771,0,1414966725.0,1413532824.0,1,0.0671085444861301,48,4,1,4,4,1,1,0.0,0.0018616695059625,0.025395778364116,3.000132897446081e-05,True
4688017,436,0,2,550,0.3157894736842105,0,1360132368.0,0.0,0.0004955073995771,0.023411065386374,0.0048309178743961,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0058419066328904,0.0005210909854702,0.0592680708137988,0.0186603245955622,0,1360522257.0,1360432012.0,1,0.0161503850670513,18,4,2,4,4,1,1,0.0,0.0010017035775127,0.0,1.3964689740357852e-05,True
4762099,436,0,2,612,0.0526315789473684,1,1360706114.0,0.0,0.0,0.0203932327389117,0.0,0.0057803468208092,0.0057692307692307,0.0,0.0,0.0,0.0,0.0023264229953988,0.0005210909854702,0.0514309705408998,0.0165259737431286,1,1360733444.0,1360733458.0,1,0.0157853300668974,18,4,2,4,4,1,1,0.0,0.0010889267461669,0.0,1.814249660070005e-05,True
1842468,436,0,2,327,0.0,0,1342060209.0,0.0,0.0005615750528541,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0030501990384118,0.000290387707762,0.0425558312655085,0.0152455977757182,1,1342060224.0,1342061551.0,1,0.0047633080140568,18,4,2,4,4,1,1,0.0,0.0001158432708688,0.0,2.232565733570309e-06,True
78899936,436,0,2,612,0.0526315789473684,1,1440789601.0,0.0,0.0001321353065539,0.0020118884316415,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0013441555084526,0.0012086097085907,0.0360012172854534,0.0106880351595059,1,1441464444.0,1441465502.0,1,0.0115102281373838,45,4,1,4,4,1,1,0.0,0.0014187393526405,0.00032981530343,1.5645806383861635e-05,True
33144373,436,1,2,612,0.4210526315789473,0,1408602776.0,0.0,0.0004624735729386,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0013441555084526,0.0011397430585286,0.0379354838709677,0.0113012048192771,0,1412569981.0,1408603123.0,1,0.0587078812295756,48,4,1,4,4,1,1,0.0,0.001396933560477,0.00032981530343,2.8639660185720485e-05,True
6902159,436,0,2,888,0.0,0,1367778179.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0035714285714285,0.0007237760430129,0.0006542331755904,0.0481355174148822,0.0153960730269431,1,1367778190.0,1367778221.0,1,0.0172851343446383,18,4,1,4,4,1,1,0.0,0.0013451448040885,0.0,1.3431086899160792e-05,True
7381190,436,0,2,1161,0.0526315789473684,0,1368991707.0,0.0,0.0009249471458773,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0035714285714285,0.0019645349738923,0.0006898142781225,0.0456812393887944,0.0147960262101035,1,1369197721.0,1369197763.0,0,0.0006641362050993,2,4,0,4,0,1,1,0.0,0.004542542750629,0.0028098953187859,0.0003088939891504,False
3802571,436,0,2,612,0.0,0,1356316607.0,0.0,0.0002642706131078,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.005893604921677,0.0005084654329588,0.0421505376344086,0.0155555555555555,1,1356316633.0,1356316635.0,1,0.0098432902451146,12,4,2,4,4,1,1,0.0,0.0009144804088586,0.0,2.266295143933602e-05,True
7929266,436,0,2,612,0.631578947368421,1,1370460590.0,0.0,0.0108350951374207,0.0024691358024691,0.0096618357487922,0.0,0.0134615384615384,0.0,0.0,0.0,0.0,0.0169570387220183,0.000769010925694,0.0436937151570018,0.0136202120149727,1,1370798644.0,1370799737.0,0,0.0208917018160386,24,4,1,4,4,1,1,0.0,0.0013137989778534,0.0,4.713729713892293e-05,False
7929266,436,0,2,612,0.631578947368421,1,1370460590.0,0.0,0.0108350951374207,0.0024691358024691,0.0096618357487922,0.0,0.0134615384615384,0.0,0.0,0.0,0.0,0.0169570387220183,0.000769010925694,0.0436937151570018,0.0136202120149727,1,1370798644.0,1370799737.0,0,0.0208917018160386,24,4,1,4,4,1,1,0.0,0.0012797274275979,0.0,1.078448819181885e-05,False
7939665,436,0,2,612,0.0,0,1370839392.0,0.0,0.0152616279069767,0.0,0.0144927536231884,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0085819159385824,0.0007770453682012,0.0439068100358421,0.0136863242443457,1,1370839420.0,1370839462.0,1,0.0208917018160386,24,4,1,4,4,1,1,0.0,0.0013274275979557,0.0,4.701415802172361e-05,True
8779063,436,0,2,232,0.0,0,1373056990.0,0.0,0.0004294397463002,0.0042981252857796,0.0048309178743961,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0120457012872873,0.0009055964483173,0.0374452909709838,0.0112308530604831,1,1373056996.0,1373057037.0,1,0.0158293125970364,15,4,1,4,4,1,1,0.0,0.0012933560477001,0.0,2.922680177352595e-05,True
9057176,436,0,2,600,0.0,0,1373778276.0,0.0,0.0,0.0024691358024691,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0030501990384118,0.0009503597708576,0.0365076299014873,0.0109083038741793,1,1373778283.0,1373779290.0,1,0.0152839292233124,15,4,1,4,4,1,1,0.0,0.0013001703577512,0.0,1.536205102683711e-05,True
79442320,447,0,2,612,0.0526315789473684,0,1441792486.0,0.0,0.000627642706131,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.0081683296282893,0.0015644207339118,0.0,0.0,1,1441792584.0,1441792644.0,1,0.0016009640970606,7,4,1,4,4,1,1,0.0,0.0002630323679727,0.00032981530343,2.2950276046134435e-06,True
71512980,462,0,2,70,0.0,0,1437186800.0,0.0,0.0027418076109936,0.0,0.0,0.0057803468208092,0.0076923076923076,0.0,0.0,0.0,0.0,0.0026883110169053,0.0013509341187192,0.0358544027898867,0.0073605231737761,1,1437186805.0,1437186863.0,1,0.0008180750605859,4,4,1,4,4,1,1,0.0,0.0003066439522998,0.0,1.1600061765153489e-07,True
65354308,518,0,2,947,0.0,0,1433395227.0,0.0,6.60676532769556e-05,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0038256733702114,0.0008573897932737,0.0119791221014802,0.0102159300331298,1,1433395350.0,1433395733.0,1,0.0077145357863856,15,4,1,4,4,1,1,0.0,0.0001022146507666,0.0,4.898795314668665e-06,True
41908030,518,0,2,612,0.0,0,1416782150.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0035714285714285,0.0008788709093728,0.0007644198156898,0.0090590998418252,0.0104847323916766,1,1416783100.0,1416783525.0,1,0.0101687609681434,6,4,1,4,0,1,1,0.0,0.004542542750629,0.0028098953187859,0.0003088939891504,True
52830619,521,0,2,612,0.2631578947368421,1,1425329864.0,0.0,0.001387420718816,0.0,0.0193236714975845,0.0,0.0038461538461538,0.0,0.0,0.0,0.0035714285714285,0.0028951041720519,0.0051110532121127,0.0001518877477216,3.151619932645387e-05,1,1425341613.0,1425341677.0,1,0.0110835975950352,6,4,1,4,4,1,1,0.0,0.0004851788756388,0.0,1.0438270963751191e-05,True
66933741,521,0,2,612,0.0,0,1434402524.0,0.0,0.0024445031712473,0.0,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0016543452411725,0.0054025886973758,0.0001437037239793,2.9818041789559536e-05,1,1434402539.0,1434406306.0,1,0.0145714122350602,6,4,1,4,4,1,1,0.0,0.0005056218057921,0.0,4.6578709549308614e-07,True
6457237,521,0,2,612,0.0,0,1366322083.0,0.0,0.0004294397463002,0.0,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0003101897327198,0.0026812082424197,0.0003854997039912,4.799393905112554e-05,1,1366322121.0,1366322748.0,1,0.0081675558468176,7,4,1,4,5,1,1,0.0,0.0002303236797274,0.0,4.103923390022609e-05,True
39561902,533,0,0,612,0.2105263157894736,1,1414358442.0,0.0,0.0,0.0,0.0,0.0,0.0269230769230769,0.0,0.0,0.0,0.0499999999999999,0.0075996484516362,0.0513194276263157,4.544506953456308e-05,0.0012220890988089,1,1414724227.0,1414724304.0,1,0.0004266305423485,1,3,1,2,3,1,1,0.0,0.0,0.0,2.7215529525937027e-06,True
22295509,562,0,2,612,0.0,0,1396639676.0,0.2307692307692307,6.60676532769556e-05,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0009305691981595,0.0005406032029878,0.0240923201511674,0.0103510275411268,1,1396639695.0,1396640476.0,1,0.0031271578928849,9,4,1,4,8,1,1,0.0,7.904599659284496e-05,0.0,1.324191666114444e-06,True
22616783,562,0,2,64,0.0526315789473684,1,1397025994.0,0.0,0.0005615750528541,0.0013717421124828,0.0,0.0,0.0076923076923076,0.0,0.0,0.0097560975609756,0.0,0.0046528459907977,0.0005314209829796,0.0249828414550445,0.0105870289669315,1,1397055461.0,1397059250.0,1,0.0080971837985951,21,4,1,4,8,1,1,0.0,8.040885860306643e-05,0.0,1.111821304567788e-06,True
41919934,562,0,2,612,0.3157894736842105,1,1416792762.0,0.0,0.000693710359408,0.0,0.0144927536231884,0.0,0.0019230769230769,0.0,0.0,0.0,0.0035714285714285,0.0024298195729721,0.0004441898929008,0.037825446209268,0.0151264958310398,1,1416796603.0,1416796629.0,0,0.0049040521105017,28,4,1,4,8,1,1,0.0,0.0001008517887563,0.0,4.086790991107921e-07,False
41926300,562,0,2,612,0.0,0,1416804026.0,0.0,0.0004624735729386,0.0013717421124828,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0071860621413431,0.0004086087903687,0.0342130987292278,0.0148693949351123,1,1416804040.0,1416804064.0,1,0.0042619071704718,16,4,1,4,8,1,1,0.0,8.586030664395229e-05,0.0,8.940970683602918e-07,True
43017454,562,1,2,612,0.0526315789473684,0,1417721051.0,0.0,6.60676532769556e-05,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0022747247066122,0.0003959832378573,0.0397727272727273,0.0192474443227455,1,1417721633.0,1417721143.0,1,0.0048732643394043,14,4,1,4,8,1,1,0.0,0.000104940374787,0.0,8.173581982215841e-07,True
56325111,562,0,2,457,0.2631578947368421,0,1427208496.0,0.0,0.0,0.004023776863283,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0063588895207568,0.0004866576604392,0.0392934660579297,0.0184589867591013,1,1427659208.0,1427657464.0,0,0.0043542704837638,15,4,1,4,8,1,1,0.0,0.0001512776831345,0.0,8.191428231085308e-07,False
29742614,604,0,2,612,0.1052631578947368,1,1404964664.0,0.0,0.0001651691331923,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0014475520860259,0.0003110477027807,0.0276166163843118,0.0058651873681777,1,1405120819.0,1405120862.0,1,0.0020100016273536,4,4,1,4,4,1,1,0.0,5.860306643952299e-05,0.0,4.49725471510566e-07,True
1182344,607,0,2,612,0.1052631578947368,1,1335454543.0,0.0,0.0002312367864693,0.0,0.0048309178743961,0.0,0.0038461538461538,0.0,0.0,0.0,0.0035714285714285,0.0028434058832652,0.0003994265703604,0.0241708314402544,0.0036427399739804,1,1335459782.0,1335459787.0,1,0.0003738515061817,3,4,2,4,4,1,1,0.0,5.04258943781942e-05,0.0,2.4984748417253665e-08,True
32418158,607,0,2,612,0.0,0,1407923701.0,0.0,0.0001982029598308,0.0,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.003877371658998,0.00064275540058,0.0390282755874152,0.0061976300262779,0,1407923713.0,1407926094.0,1,0.0146637755483521,20,4,1,4,4,1,1,0.0,0.0001281090289608,0.0,1.6061623982520216e-07,True
2163305,607,0,2,612,0.0526315789473684,1,1340720673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004843621054371,0.0352658094593578,0.0055045356250175,1,1345314197.0,1345314202.0,0,0.0020451876514648,10,4,2,4,4,1,1,0.0,8.994889267461668e-05,0.0,8.566199457344114e-08,False
4177493,607,0,2,612,0.0,0,1358298199.0,0.0,0.0001321353065539,0.0,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0032569921935583,0.0005268298729754,0.0411878720753149,0.0065756588586104,1,1358298211.0,1358298265.0,1,0.0043366774717082,10,4,2,4,4,1,1,0.0,0.0001103918228279,0.0,5.318182163101137e-07,True
19047585,614,0,0,612,0.0,0,1392653719.0,0.0,0.0005285412262156,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0001033965775732,0.0121790670634916,0.0003827948887768,8.737152414517748e-05,1,1392653719.0,1392653813.0,1,0.005840880002463,4,3,1,2,3,1,1,0.0,1.090289608177172e-05,0.0,5.657260891621008e-07,True
29562113,675,0,2,612,0.0,0,1404954999.0,0.0,0.0005615750528541,9.144947416552356e-05,0.0048309178743961,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.0237812128418549,0.003040462600244,0.0017003497862417,0.0097271616586829,1,1404955175.0,1404955209.0,1,0.0005805693978351,3,4,1,4,8,1,1,0.0,0.0006064735945485,0.0,4.090360240881814e-06,True
39797557,675,0,2,612,0.1578947368421052,0,1414984272.0,0.0,0.0027748414376321,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.0057385100553171,0.0035133469306707,0.0014720107667073,0.0115730195881308,1,1414984495.0,1414984718.0,1,0.0023046845792851,4,4,1,4,8,1,1,0.0,0.0007618398637137,0.0,5.937446998871639e-06,True
32123489,675,1,2,612,0.0526315789473684,1,1407632490.0,0.0,0.0020150634249471,0.0021947873799725,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.003308690482345,0.0031093292503061,0.0016627868307283,0.0104541878855628,1,1407632565.0,1407632703.0,1,0.0013722549403376,3,4,1,4,8,1,1,0.0,0.0006378194207836,0.0,3.6923888910927023e-06,True
49417077,712,0,2,612,0.0,0,1423029111.0,0.0,0.0004955073995771,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.0043426562580778,0.0008045920282261,0.0,0.0012309123499648,1,1423029121.0,1423029132.0,1,0.0025597832540914,1,4,1,4,4,1,1,0.0,2.180579216354344e-05,0.0,0.0,True
25426764,712,0,2,612,0.0,0,1400176362.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0048780487804878,0.0,0.0001550948663599,0.0006840753906173,0.0,0.0006060727154055,1,1400369621.0,1400370162.0,1,0.0091967470520709,4,4,1,4,4,1,1,0.0,5.45144804088586e-06,0.0,7.441885778567699e-06,True
25427515,712,0,2,612,0.1052631578947368,0,1400176362.0,0.0,3.30338266384778e-05,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0002584914439332,0.0006829276131163,0.0,0.0006070794807135,1,1400371061.0,1400372666.0,1,0.0091967470520709,4,4,1,4,4,1,1,0.0,5.45144804088586e-06,0.0,0.0,True
1737825,712,0,2,498,0.0,0,1340978238.0,0.0,0.0,0.0,0.0048309178743961,0.0,0.0,0.0,0.0,0.0,0.0035714285714285,0.0,0.0005268298729754,0.0,0.0,1,1340981244.0,1340978248.0,1,0.0031755386760378,2,4,2,4,1,1,1,0.0,4.088586030664395e-06,0.0,5.0392452932713695e-05,True
89661736,712,0,2,612,0.0,0,1446822505.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0001033965775732,0.0009193697783297,0.0075455126157777,0.0016004612509443,1,1446822563.0,1446822674.0,1,0.0011215545185452,1,4,1,4,4,1,1,0.0,3.5434412265758085e-05,0.0,8.262813226563175e-06,True
65682778,720,0,2,971,0.0526315789473684,0,1433591206.0,0.0,0.000693710359408,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0,0.0,0.0019128366851057,0.0015552385139036,0.0,0.0,1,1433591993.0,1433593912.0,1,0.0095793950642804,28,4,1,4,4,1,1,0.0,0.0001253833049403,0.0,1.9273948779024257e-07,True
37382721,720,1,2,612,0.0526315789473684,0,1412765206.0,0.0,6.60676532769556e-05,0.0,0.0,0.0,0.0057692307692307,0.0,0.0,0.0097560975609756,0.0,0.0014475520860259,0.0013853674437502,0.0,0.0,1,1412811662.0,1412765757.0,1,0.0087173374735555,18,4,1,4,4,1,1,0.0,0.0001103918228279,0.0,1.4276999095573524e-07,True
114553617,720,1,2,612,0.2105263157894736,1,1457407071.0,0.0,0.000693710359408,0.0,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0052215271674507,0.0023758994271442,0.0,0.0,0,1458579146.0,1457568888.0,1,0.0823440929262896,32,4,1,4,4,1,1,0.0,0.0001976149914821,0.0,1.106467429906948e-07,True
49042157,720,1,2,612,0.0526315789473684,0,1422747467.0,0.0,0.0015525898520084,0.0,0.0,0.0,0.0076923076923076,0.0,0.0,0.0048780487804878,0.0,0.0019645349738923,0.0014657118688228,0.0,0.0,0,1425036096.0,1422747924.0,1,0.0062631122917976,18,4,1,4,4,1,1,0.0,0.0001158432708688,0.0,9.993899366901469e-08,True
72743312,720,0,2,612,0.2631578947368421,1,1437876735.0,0.0,0.0003964059196617,0.0007315957933241,0.0048309178743961,0.0,0.0057692307692307,0.0,0.0,0.0,0.0035714285714285,0.004032466525358,0.0017170751415496,0.0,0.0,1,1437942859.0,1437942911.0,1,0.009143968015904,28,4,1,4,4,1,1,0.0,0.0001444633730834,0.0,1.284929918601617e-07,True
26280082,720,0,2,612,0.1052631578947368,0,1401344872.0,0.0,0.0003633720930232,0.0,0.0,0.0,0.0076923076923076,0.0,0.0,0.0,0.0035714285714285,0.002016233262679,0.0013830718887482,0.0,0.0,1,1401349085.0,1401349117.0,1,0.0067821061474382,18,4,1,4,4,1,1,0.0,0.0001117546848381,0.0,1.6775473937298888e-07,True
26639783,720,0,2,612,0.0,0,1401779787.0,0.0,0.0045917019027484,0.0,0.0,0.0,0.0115384615384615,0.0,0.0,0.0,0.0035714285714285,0.0037739750814248,0.0013830718887482,0.0,0.0,1,1401779798.0,1401779830.0,1,0.0077761113285802,18,4,1,4,4,1,1,0.0,0.0001117546848381,0.0,1.2313911719932165e-07,True
94063091,720,0,2,612,0.0526315789473684,1,1448927139.0,0.0,6.60676532769556e-05,0.0002743484224965,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0018094401075324,0.0023127716645872,0.0,0.0,1,1448928618.0,1450379703.0,1,0.0115146263903977,32,4,1,4,4,1,1,0.0,0.0001935264054514,0.0,1.873856131294025e-07,True
53056867,728,0,2,632,0.1578947368421052,1,1419877101.0,0.0,0.0124207188160676,0.0252400548696845,0.0531400966183574,0.0,0.0538461538461538,0.0,0.0,0.0,0.0,0.0399110789432869,0.0133830856620782,0.0239218971623851,0.0037926627225452,1,1425485391.0,1425482955.0,1,0.0039056486763457,4,4,1,4,4,1,1,0.0,0.0018630323679727,0.0052770448548812,1.1983756115847026e-05,True
82920370,728,0,2,612,0.0526315789473684,1,1442436518.0,0.0,0.0004955073995771,0.0015546410608139,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0022747247066122,0.0140774910502049,0.0239385750935777,0.0037820774623919,1,1443468082.0,1443616673.0,1,0.0037385150618174,5,4,1,4,4,1,1,0.0,0.0019775127768313,0.0056068601583113,3.653662531045959e-05,True
865935,728,0,2,527,0.2105263157894736,0,1331750153.0,0.0,0.0012222515856236,0.0012802926383173,0.0,0.0,0.0076923076923076,0.0,0.0,0.0,0.0,0.0013958537972393,0.0027649959999954,0.0362636188848536,0.0057597941434612,1,1331765664.0,1331750186.0,1,0.0040112067486794,4,4,2,4,4,1,1,0.0,0.000547870528109,0.0016490765171503,1.3511395019073392e-05,True
1257577,728,0,2,208,0.0526315789473684,0,1336305738.0,0.0,0.0001321353065539,0.0005486968449931,0.0,0.0,0.0076923076923076,0.0,0.0,0.0,0.0,0.0003618880215064,0.0053486431548271,0.0264174678767184,0.0039876669738736,1,1336305740.0,1336305634.0,1,0.0031887334350795,4,4,2,4,0,1,1,0.0,0.004542542750629,0.0028098953187859,0.0003088939891504,True
1440732,728,0,2,612,0.0,0,1338025880.0,0.0,0.0011231501057082,0.0052126200274348,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056172230900695,0.0266305099025214,0.0040037726912546,1,1338025887.0,1338025887.0,1,0.0045829796404867,4,4,2,4,4,1,1,0.0,0.0009512776831345,0.0013192612137203,1.1567938517188443e-05,True
1665384,728,0,2,612,0.0,0,1340202935.0,0.0,0.0002642706131078,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0004135863102931,0.0069417583262649,0.0209584187954503,0.0031153515797293,1,1340202951.0,1340203378.0,1,0.0059068537976715,6,4,2,4,4,1,1,0.0,0.0009431005110732,0.0006596306068601,9.051617426593614e-06,True
21266158,729,0,2,612,0.0526315789473684,0,1395418853.0,0.0,0.0076968816067653,0.0,0.0,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0022230264178255,0.001698710701533,0.0,0.0027791056627316,1,1395419379.0,1395419799.0,1,0.0007652960244191,2,4,1,4,4,1,1,0.0,0.0001717206132879,0.0,2.320012353030697e-08,True
23512107,729,0,2,612,0.0,0,1398175754.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0035714285714285,0.0003101897327198,0.0018835028791998,0.0,0.003036417514719,1,1398175744.0,1398175805.0,1,0.0014778130126713,3,4,1,4,4,1,1,0.0,0.0002112436115843,0.0,1.7846248869466902e-08,True
68114695,731,0,2,612,0.0526315789473684,1,1435128583.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0013958537972393,0.0003351510303024,0.0808069910454201,0.0229412633812843,1,1435129852.0,1435129928.0,1,0.0022343125310626,4,4,1,4,8,1,1,0.0,0.0001444633730834,0.0,2.034472371119227e-07,True
51954069,731,1,2,612,0.0526315789473684,0,1424770710.0,0.0,0.0001321353065539,0.0006401463191586,0.0,0.0,0.0038461538461538,0.0,0.0,0.0,0.0,0.0019128366851057,0.0003351510303024,0.0808069910454201,0.0229412633812843,0,1433104006.0,1424770946.0,1,0.0013502636752681,3,4,1,4,8,1,1,0.0,0.0001444633730834,0.0,1.9452411267718925e-07,True
8099899,739,0,2,491,0.4210526315789473,0,1371243354.0,0.0,0.0022463002114164,0.0,0.0,0.0,0.0173076923076923,0.0,0.0,0.0,0.0,0.0032569921935583,0.0018835028791998,0.0042475728155339,0.0005458728116348,1,1371505043.0,1371243831.0,0,0.000813676807572,2,4,0,4,0,1,1,0.0,0.004542542750629,0.0028098953187859,0.0003088939891504,False
88070951,756,0,2,612,0.0,0,1446108531.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0,0.0002067931551465,0.0027351537849684,0.0313672560399513,0.0067046428391389,1,1446108532.0,1446108548.0,1,0.001037987711281,6,4,1,4,4,1,1,0.0,0.0006105621805792,0.0,2.4627823439864325e-07,True
64404847,756,0,2,921,0.0526315789473684,0,1432814766.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769,0.0,0.0,0.0,0.0035714285714285,0.000568681176653,0.0027236760099581,0.0311195445920303,0.006685565792582,1,1432815005.0,1432814800.0,1,0.001086368494434,6,4,1,4,4,1,1,0.0,0.0006051107325383,0.0,2.337858601900165e-07,True
44926095,761,0,2,1095,0.1052631578947368,0,1419333892.0,0.0,0.0010901162790697,0.0074074074074074,0.0,0.0,0.0153846153846153,0.0,0.0,0.0,0.0,0.0160781678126454,0.0058146408202477,0.0368554586902195,0.0091657780342738,1,1419334245.0,1419335073.0,1,0.0251404142274688,20,4,1,4,4,1,1,0.0,0.0017880749574105,0.0,1.463392407296286e-06,True
19402542,761,0,2,445,0.2631578947368421,0,1393085638.0,0.0,0.0068380021141649,0.0270690443529949,0.0048309178743961,0.0057803468208092,0.0307692307692307,0.0,0.0,0.0,0.0035714285714285,0.0102879594685415,0.0047150699742553,0.037863050209697,0.0094345791428166,1,1393090810.0,1393090423.0,1,0.0128912795837493,4,4,1,4,4,1,1,0.0,0.0113253833049403,0.0072559366754617,2.7681316621430115e-05,True
